Username,Date,Tweet Text,Hashtags,Mentions,Date_parsed,Year,Month,Day,Hour,DayOfWeek,WeekDayName,Season,YearMonth,Iran_Relevance
nocturnalista,"Dec 31, 2019",#من_یک_زن_قوی_هستم آیا؟ زیر 5 سال تجربه آزار جنسی داشتم و بعدها توی سن 10 و 17 سالگی تکرار شد ولی تونستم از خودم دفاع کنم با یه پدر بیمار روانی تحت خشونت خانگی شدید با وحشت بزرگ شدم از 13 سالگی داروی ضد افسردگی مصرف کرده‌م در اتوبوس. Self harm می‌کردم و به شدت مورد انتقاد و تمسخر بودم,من_یک_زن_قوی_هستم,,2019-12-31,2019,12,31,0,1,Tuesday,Winter,2019-12,Ambiguous
life.maryam,"Oct 16, 2023",فضای عمومی برای زنان ناامنه. همین پیش از ظهر حدود ساعت ۱۰ در پارک تهران زنی آزار جنسی کلامی شد. حتی روشنای روز هم جلوی آزار رو نمی‌گیره.,"آزار_جنسی,زن_زندگی_آزادی,پارک_ناامن",,2023-10-16,2023,10,16,0,0,Monday,Fall,2023-10,Iran
iranhrs99,"Jun 29, 2023",۲۵ نوامبر #روز_جهانی_منع_خشونت_علیه_زنان؛ نگاهی به واقعیت‌های خشونت علیه زنان در ایران کانون #حقوق_بشر ایران، سه‌شنبه ۴ آذرماه ۱۴۰۴ – خشونت علیه زنان یکی از پایدارترین نقض‌های حقوق بشر در جهان است و ریشه‌هایی تاریخی، فرهنگی و سیاسی دارد. با وجود تغییر برخی از اشکال آن، ساختارهای,"روز_جهانی_منع_خشونت_علیه_زنان,حقوق_بشر",,2023-06-29,2023,6,29,0,3,Thursday,Summer,2023-06,Iran
human842,"Jan 11, 2016",تا کی باید محیط کاری نگران امنیت باشیم؟ آخرین مورد: ساعت ۱۰ پیش از ظهر در دانشگاه همدان دختری متلک جنسی شده. فکر نکنید فقط شب‌ها آزار اتفاق می‌افته.,,,2016-01-11,2016,1,11,0,0,Monday,Winter,2016-01,Iran
ali5047,"Jul 28, 2026",واقعاً خسته شدم. ساعت ۱۵ بعدازظهر دانشگاه لرستان بازم آزار جنسی کلامی شنیدم. زن قربانی بوده. در ساعات روز هم این اتفاق‌ها میفته. محیط کاری اصلاً امن نیست.,"آزار_جنسی,آزار_دانشگاهی",,2026-07-28,2026,7,28,0,1,Tuesday,Summer,2026-07,Iran
life858,"May 19, 2016",بازداشت متهم تماس فیزیکی ناخواسته در شیراز. حادثه ساعت ۸ صبح در تاکسی شهر شیراز رخ داده. قربانی کودک گزارش داده. فضای عمومی باید برای همه امن باشه.,شیراز,,2016-05-19,2016,5,19,0,3,Thursday,Spring,2016-05,Iran
report624,"Oct 12, 2022",واقعاً متاسفم. بعدازظهر حدود ساعت ۱۵ در در پیاده‌رو تبریز خیره شدن جنسی اتفاق افتاد و قربانی دختر جوان بود. فکر نکنید فقط شب‌ها آزار اتفاق می‌افته. مکان‌های عمومی شهر ناامن هستند. https://t.co/477fa0a,,news581,2022-10-12,2022,10,12,0,2,Wednesday,Fall,2022-10,Iran
hamid_voice,"Jul 11, 2020",شاهد حادثه تماس فیزیکی ناخواسته سلول انفرادی کاشان بودم. ساعت ۲۱ شب کودکی کمک می‌خواست ولی... شب وقت بیشترین گزارش‌های آزار جنسی هست. محیط کاری باید تغییر کنه.,آزار_جنسی,,2020-07-11,2020,7,11,0,5,Saturday,Summer,2020-07,Iran
ahmad_shirin,"Mar 09, 2024",آمار نشان می‌دهد اظهارنظر جنسی شب‌غروب در مترو زنجان بیشتر رخ می‌دهد. قربانیان عمدتاً دختر جوان هستند. بعد از غروب آفتاب امنیت زنان کاهش می‌یابه. فضای عمومی ناامن است.,,mhd1834,2024-03-09,2024,3,9,0,5,Saturday,Spring,2024-03,Iran
right1056,"Feb 06, 2026",روایتی از نزدیک شدن ناخواسته در سیدنی: ساعت ۸ صبح در محل سکونت سیدنی زنی مورد آزار قرار گرفت. حتی روشنای روز هم جلوی آزار رو نمی‌گیره. متهم هنوز دستگیر نشده.,امنیت_زنان,,2026-02-06,2026,2,6,0,4,Friday,Winter,2026-02,Ambiguous
DeerNavd,"May 29, 2022",در دانشگاه‌های آمریکا، رابطه رمانتیک یا خواستگاری استاد از شاگرد، اغلب ممنوع یا شدیداً محدوده، به خاطر تفاوت قدرت که می‌تونه منجر به سوءاستفاده، تعارض منافع شب‌غروب، یا اتهام آزار جنسی بشه. اگر در هنگام پایان‌نامه باشه که دیگه واویلا؛ ورود ایرانی‌ها به کل دنیا ممنوع میشه!!!,,,2022-05-29,2022,5,29,0,6,Sunday,Spring,2022-05,Mixed
dadban4,"Apr 15, 2024",روایت تلخ دینا قالیباف، روزنامه‌نگار، از بازداشتش توسط گشت ارشاد: « به دستانم دستبند زدند، مأمور پلیس درحالی که مدام ژینا و زنان رو به سخره می‌گرفت و با زننده‌ترین ادبیات صحبت می‌کرد، اومد و دستشو کشید رو صورتم که دست‌هام بسته بود و شروع کرد صورتمو ناز کرد.» روایت کامل او را https://t.co/EoK57L739f,,,2024-04-15,2024,4,15,0,0,Monday,Spring,2024-04,Ambiguous
iran467,"Sep 06, 2026",واقعاً متاسفم. ساعت ۱۲ ظهر در کلانتری سنندج آزار جنسی فیزیکی اتفاق افتاد و قربانی زن مسافر بود. فکر نکنید فقط شب‌ها آزار اتفاق می‌افته. در محل کار و تحصیل آزار جنسی نباید نادیده گرفته بشه.,,,2026-09-06,2026,9,6,0,6,Sunday,Fall,2026-09,Iran
MothrOfDrgns,"Jun 13, 2022",🧵 #تجربه_مشابه #امنیت_پوشالی #زن_ایرانی احساس می‌کنم نوبت منه که تجربه‌ی خودم رو از ناامنی کشورم برای زنان ایرانی تعریف کنم! ساعت نه شب بود، کلاس زبان داشتم و چون انستیتو نزدیک خونه‌ی داداشم بود، بعد از کلاس پیاده راه افتادم سمت خونه‌ش، در یک بلوار بزرگ و شلوغ ۱ در بیرجند,"تجربه_مشابه,امنیت_پوشالی,زن_ایرانی",,2022-06-13,2022,6,13,0,0,Monday,Summer,2022-06,Iran
voice7558,"Jan 05, 2022",فضای عمومی برای زنان ناامنه. همین ساعت ۲۳ نیمه‌شب خیابان حافظ شیراز دختری آزار جنسی کلامی شد. ساعات شب خطر آزار جنسی بالاتره.,,tehran_light,2022-01-05,2022,1,5,0,2,Wednesday,Winter,2022-01,Iran
iran469,"Dec 27, 2018",کسی دیگه هم بعدازظهر حدود ساعت ۱۵ پارک مونترال تهدید جنسی رو تجربه کرده؟ زن جوانها در ساعات روز هم این اتفاق‌ها میفته. فضای عمومی باید جدی‌تر گرفته بشه.,زن_زندگی_آزادی,,2018-12-27,2018,12,27,0,3,Thursday,Winter,2018-12,Ambiguous
maryam1804,"Jun 14, 2022",نکنه من تنها کسی هستم که ظهر اتوبوس بندرانزلی خیره شدن جنسی شده؟ حتی روشنای روز هم جلوی آزار رو نمی‌گیره. زنها باید قوی‌تر باشن.,,,2022-06-14,2022,6,14,0,1,Tuesday,Summer,2022-06,Iran
ilkhafarsi,"Dec 26, 2025",روزنامه‌نگار آلمانی که در ناوگان آزادی شرکت داشت: در زندان اسرائیل مورد آزار جنسی قرار گرفتم حدود ساعت ۱۰,,,2025-12-26,2025,12,26,0,4,Friday,Winter,2025-12,Foreign
bahman_fallah,"Jan 25, 2018",⭕️ضد زن آزار جنسی و تجاوز چه اثری بر بازار کار زنان دارد؟ 🔸احتمالاً دو میلیارد زن یعنی حدود ۷۵ درصد از زنان بالغ در سراسر جهان تجربه آزار جنسی داشته‌اند. 🔸برآورد شده که ۲۴۰ تا ۳۱۰ میلیون دختر در سراسر جهان تجربه خشونت جنسی در کودکی داشته‌اند. #تجارت_فردا,تجارت_فردا,,2018-01-25,2018,1,25,0,3,Thursday,Winter,2018-01,Ambiguous
free999,"Jul 28, 2021",خبر: مهاجم به اتهام نزدیک شدن ناخواسته دختر در خیابان جمهوری شهر مهاباد بازداشت شد. ماجرا نیمه‌شب حدود ساعت ۲۳ اتفاق افتاده. مکان‌های عمومی شهر ناامن هستند.,,,2021-07-28,2021,7,28,0,2,Wednesday,Summer,2021-07,Iran
mina.girl,"Apr 06, 2022",منابع امنیتی: صبح ایستگاه اتوبوس اصفهان دختری مورد تفقی قرار گرفته. متهم دستگیر شده. در ساعات روز هم این اتفاق‌ها میفته.,,,2022-04-06,2022,4,6,0,2,Wednesday,Spring,2022-04,Iran
Malih21752,"Feb 14, 2022",فرانسه‌ای که هر ۶ دقیقه یک تجاوز جنسی در آن اتفاق می‌افتد ，چگونه جرات می‌کند یک زن مظلوم ایرانی را زندانی کند؟ #مهدیه_اسفندیاری https://t.co/amDHYAPUNT شب‌غروب,مهدیه_اسفندیاری,,2022-02-14,2022,2,14,0,0,Monday,Winter,2022-02,Mixed
hasan796,"Jul 05, 2026",خبر: راننده اتوبوس به اتهام آزار جنسی فیزیکی دختر در اتوبوس شهر زنجان بازداشت شد. ماجرا بعدازظهر حدود ساعت ۱۵ اتفاق افتاده. فضای عمومی باید برای همه امن باشه.,,persian474,2026-07-05,2026,7,5,0,6,Sunday,Summer,2026-07,Iran
mhd1393,"Feb 23, 2022",خبر: مشتری مرد به اتهام آزار جنسی فیزیکی دختر جوان در فروشگاه خرم‌آباد بازداشت شد. ماجرا شب‌غروب حدود ساعت ۱۹ اتفاق افتاده. مکان‌های عمومی شهر ناامن هستند.,,,2022-02-23,2022,2,23,0,2,Wednesday,Winter,2022-02,Ambiguous
women4947,"Jun 18, 2025",منابع امنیتی: شب‌غروب در مسجد شهر تهران دانشجوی مورد عکسبرداری ناخواسته قرار گرفته. متهم دستگیر شده. بعد از غروب آفتاب امنیت زنان کاهش می‌یابه.,زن_زندگی_آزادی,student.girl,2025-06-18,2025,6,18,0,2,Wednesday,Summer,2025-06,Iran
voice420,"Jun 08, 2017",وقتی ساعت ۸ صبح در خیابان شهر تهران تجاوز جنسی اتفاق می‌افته و کسی واکنش نشون نمیده، روزها هم آزار جنسی خیلی زیاده. همه مسئولیم فضای عمومی رو امن‌تر کنیم.,تجاوز_جنسی,"nazi_ahmad,mina448",2017-06-08,2017,6,8,0,3,Thursday,Summer,2017-06,Iran
right510,"Jan 23, 2026",کسی دیگه هم ساعت ۲۱ شب محل سکونت رشت تجاوز جنسی رو تجربه کرده؟ دخترها در تاریکی شب آزارگران جرأت بیشتری دارن. فضای خانگی باید جدی‌تر گرفته بشه. https://t.co/5a3d8a0,"تجاوز_جنسی,خشونت_خانگی",,2026-01-23,2026,1,23,0,4,Friday,Winter,2026-01,Iran
ahmad1150,"May 04, 2020",بر اساس گزارش‌ها، آزار جنسی کلامی در ارومیه ساعت ۱۰ پیش از ظهر در درب مترو ارومیه رو به افزایش است. حتی روشنای روز هم جلوی آزار رو نمی‌گیره. مکان‌های عمومی شهر ناامن هستند.,آزار_جنسی,,2020-05-04,2020,5,4,0,0,Monday,Spring,2020-05,Iran
saeed2504,"Sep 10, 2024",دادگاه: راننده اتوبوس مرتکب عکسبرداری ناخواسته دختر اتوبوس کرمانشاه شده. حادثه صبح حدود ساعت ۸ بوده. مکان‌های عمومی شهر ناامن هستند. https://t.co/5416b11,,,2024-09-10,2024,9,10,0,1,Tuesday,Fall,2024-09,Iran
maryam7999,"May 22, 2021",روایتی از نزدیک شدن ناخواسته در رشت: ساعت ۱۵ بعدازظهر در درب مترو شهر رشت زن شاغلی مورد آزار قرار گرفت. فکر نکنید فقط شب‌ها آزار اتفاق می‌افته. متهم هنوز دستگیر نشده.,رشت,,2021-05-22,2021,5,22,0,5,Saturday,Spring,2021-05,Iran
nazi.reza,"Feb 15, 2025",آمار نشان می‌دهد آزار جنسی کلامی ساعت ۱۹ شب‌غروب در ایستگاه مترو خمینی‌شهر بیشتر رخ می‌دهد. قربانیان عمدتاً زن شاغل هستند. شب وقت بیشترین گزارش‌های آزار جنسی هست. فضای عمومی ناامن است.,,,2025-02-15,2025,2,15,0,5,Saturday,Winter,2025-02,Ambiguous
mhd379,"Jan 23, 2017",گزارش: ظهر پله‌برقی مرکز خرید پاریس حادثه آزار جنسی فیزیکی رخ داد. قربانی زن جوان و متهم مهاجم بوده. در اماکن عمومی هیچ نظارتی نیست. روزها هم آزار جنسی خیلی زیاده.,آزار_جنسی,,2017-01-23,2017,1,23,0,0,Monday,Winter,2017-01,Ambiguous
icarussis,"Jul 10, 2023",@AmirFSG @helltinkerbell خانوما نگاهشون سنگین هست ولی ۵۰ درصدشون درحال تحسین کردنن ۵۰ درصدشونم بخاطر اعتقادات تخمیشون بد نگاه نمیکنن هیچکدومشون آزار جنسی کلامی نمی‌رسونن اون نگاه هیز و تشنه و تیکه های چندشه که حال خانومارو بد میکنه وگرنه اون ۵۰ درصد نگاه بد و آدم کیف میکنه حس میکنه چون حرصشون در میاد حدود ساعت ۸,,"AmirFSG,helltinkerbell",2023-07-10,2023,7,10,0,0,Monday,Summer,2023-07,Ambiguous
nazi970,"Oct 10, 2019",باز هم خبر دنبال کردن! این بار پیش از ظهر حدود ساعت ۱۰ خیابان شیراز. قربانی دختر بوده. روزها هم آزار جنسی خیلی زیاده. تا کی فضای عمومی ناامن باشه؟,,,2019-10-10,2019,10,10,0,3,Thursday,Fall,2019-10,Iran
